date_time,date,time,Temp_4cm,Temp_15cm,Temp_45cm
22/12/2008 09:30,22/12/2008,09:30,21.5,,19.7
22/12/2008 10:00,22/12/2008,10:00,22.5,,19.7
22/12/2008 10:30,22/12/2008,10:30,23.4,,19.6
22/12/2008 11:00,22/12/2008,11:00,24.3,,19.6
22/12/2008 11:30,22/12/2008,11:30,25.0,,19.6
22/12/2008 12:00,22/12/2008,12:00,25.6,,19.4
22/12/2008 12:30,22/12/2008,12:30,26.1,,19.4
22/12/2008 13:00,22/12/2008,13:00,26.4,,19.4
22/12/2008 13:30,22/12/2008,13:30,26.8,,19.4
22/12/2008 14:00,22/12/2008,14:00,27.1,,19.4
22/12/2008 14:30,22/12/2008,14:30,27.4,,19.4
22/12/2008 15:00,22/12/2008,15:00,27.1,,19.6
22/12/2008 15:30,22/12/2008,15:30,27.0,,19.6
22/12/2008 16:00,22/12/2008,16:00,26.2,,19.7
22/12/2008 16:30,22/12/2008,16:30,26.1,,19.7
22/12/2008 17:00,22/12/2008,17:00,25.8,,19.7
22/12/2008 17:30,22/12/2008,17:30,25.4,,19.7
22/12/2008 18:00,22/12/2008,18:00,25.1,,19.9
22/12/2008 18:30,22/12/2008,18:30,24.4,,20.0
22/12/2008 19:00,22/12/2008,19:00,23.9,,20.0
22/12/2008 19:30,22/12/2008,19:30,23.5,,20.0
22/12/2008 20:00,22/12/2008,20:00,23.0,,20.0
22/12/2008 20:30,22/12/2008,20:30,22.6,,20.1
22/12/2008 21:00,22/12/2008,21:00,22.3,,20.2
22/12/2008 21:30,22/12/2008,21:30,22.0,,20.2
22/12/2008 22:00,22/12/2008,22:00,21.7,,20.2
22/12/2008 22:30,22/12/2008,22:30,21.4,,20.2
22/12/2008 23:00,22/12/2008,23:00,21.3,,20.4
22/12/2008 23:30,22/12/2008,23:30,21.0,,20.5
23/12/2008 00:00,23/12/2008,00:00,20.8,,20.5
23/12/2008 00:30,23/12/2008,00:30,20.5,,20.5
23/12/2008 01:00,23/12/2008,01:00,20.5,,20.5
23/12/2008 01:30,23/12/2008,01:30,20.2,,20.5
23/12/2008 02:00,23/12/2008,02:00,20.1,,20.5
23/12/2008 02:30,23/12/2008,02:30,20.0,,20.5
23/12/2008 03:00,23/12/2008,03:00,20.0,,20.5
23/12/2008 03:30,23/12/2008,03:30,19.9,,20.5
23/12/2008 04:00,23/12/2008,04:00,19.7,,20.5
23/12/2008 04:30,23/12/2008,04:30,19.7,,20.5
23/12/2008 05:00,23/12/2008,05:00,19.4,,20.5
23/12/2008 05:30,23/12/2008,05:30,19.4,,20.5
23/12/2008 06:00,23/12/2008,06:00,19.4,,20.5
23/12/2008 06:30,23/12/2008,06:30,19.4,,20.5
23/12/2008 07:00,23/12/2008,07:00,19.4,,20.5
23/12/2008 07:30,23/12/2008,07:30,19.4,,20.5
23/12/2008 08:00,23/12/2008,08:00,19.4,,20.5
23/12/2008 08:30,23/12/2008,08:30,19.7,,20.5
23/12/2008 09:00,23/12/2008,09:00,20.1,,20.5
23/12/2008 09:30,23/12/2008,09:30,20.4,,20.5
23/12/2008 10:00,23/12/2008,10:00,20.4,,20.5
23/12/2008 10:30,23/12/2008,10:30,20.5,,20.4
23/12/2008 11:00,23/12/2008,11:00,20.5,,20.4
23/12/2008 11:30,23/12/2008,11:30,20.9,,20.4
23/12/2008 12:00,23/12/2008,12:00,21.4,,20.4
23/12/2008 12:30,23/12/2008,12:30,21.8,,20.3
23/12/2008 13:00,23/12/2008,13:00,22.9,,20.2
23/12/2008 13:30,23/12/2008,13:30,23.5,,20.2
23/12/2008 14:00,23/12/2008,14:00,23.8,,20.2
23/12/2008 14:30,23/12/2008,14:30,24.4,,20.2
23/12/2008 15:00,23/12/2008,15:00,24.8,,20.2
23/12/2008 15:30,23/12/2008,15:30,24.8,,20.2
23/12/2008 16:00,23/12/2008,16:00,24.4,,20.2
23/12/2008 16:30,23/12/2008,16:30,24.4,,20.2
23/12/2008 17:00,23/12/2008,17:00,24.8,,20.2
23/12/2008 17:30,23/12/2008,17:30,24.7,,20.2
23/12/2008 18:00,23/12/2008,18:00,24.1,,20.2
23/12/2008 18:30,23/12/2008,18:30,23.4,,20.4
23/12/2008 19:00,23/12/2008,19:00,22.7,,20.4
23/12/2008 19:30,23/12/2008,19:30,21.8,,20.5
23/12/2008 20:00,23/12/2008,20:00,20.9,,20.5
23/12/2008 20:30,23/12/2008,20:30,20.5,,20.5
23/12/2008 21:00,23/12/2008,21:00,20.2,,20.5
23/12/2008 21:30,23/12/2008,21:30,20.1,,20.5
23/12/2008 22:00,23/12/2008,22:00,19.9,,20.5
23/12/2008 22:30,23/12/2008,22:30,19.6,,20.5
23/12/2008 23:00,23/12/2008,23:00,19.3,,20.6
23/12/2008 23:30,23/12/2008,23:30,19.1,,20.7
24/12/2008 00:00,24/12/2008,00:00,18.9,,20.7
24/12/2008 00:30,24/12/2008,00:30,18.8,,20.7
24/12/2008 01:00,24/12/2008,01:00,18.6,,20.7
24/12/2008 01:30,24/12/2008,01:30,18.3,,20.5
24/12/2008 02:00,24/12/2008,02:00,18.3,,20.5
24/12/2008 02:30,24/12/2008,02:30,18.3,,20.5
24/12/2008 03:00,24/12/2008,03:00,18.1,,20.5
24/12/2008 03:30,24/12/2008,03:30,18.1,,20.5
24/12/2008 04:00,24/12/2008,04:00,18.1,,20.5
24/12/2008 04:30,24/12/2008,04:30,18.1,,20.5
24/12/2008 05:00,24/12/2008,05:00,18.1,,20.5
24/12/2008 05:30,24/12/2008,05:30,18.0,,20.5
24/12/2008 06:00,24/12/2008,06:00,18.0,,20.5
24/12/2008 06:30,24/12/2008,06:30,18.0,,20.4
24/12/2008 07:00,24/12/2008,07:00,18.1,,20.4
24/12/2008 07:30,24/12/2008,07:30,18.1,,20.3
24/12/2008 08:00,24/12/2008,08:00,18.2,,20.2
24/12/2008 08:30,24/12/2008,08:30,18.3,,20.2
24/12/2008 09:00,24/12/2008,09:00,18.3,,20.2
24/12/2008 09:30,24/12/2008,09:30,18.6,,20.2
24/12/2008 10:00,24/12/2008,10:00,18.9,,20.2
24/12/2008 10:30,24/12/2008,10:30,18.9,,20.2
24/12/2008 11:00,24/12/2008,11:00,19.1,,20.1
24/12/2008 11:30,24/12/2008,11:30,19.3,,20.1
24/12/2008 12:00,24/12/2008,12:00,19.6,,20.1
24/12/2008 12:30,24/12/2008,12:30,19.7,,20.0
24/12/2008 13:00,24/12/2008,13:00,20.0,,20.0
24/12/2008 13:30,24/12/2008,13:30,20.2,,20.0
24/12/2008 14:00,24/12/2008,14:00,20.2,,20.0
24/12/2008 14:30,24/12/2008,14:30,20.7,,20.0
24/12/2008 15:00,24/12/2008,15:00,21.1,,20.0
24/12/2008 15:30,24/12/2008,15:30,21.4,,20.0
24/12/2008 16:00,24/12/2008,16:00,21.7,,20.0
24/12/2008 16:30,24/12/2008,16:30,21.7,,20.0
24/12/2008 17:00,24/12/2008,17:00,21.6,,20.0
24/12/2008 17:30,24/12/2008,17:30,21.4,,20.0
24/12/2008 18:00,24/12/2008,18:00,21.1,,20.0
24/12/2008 18:30,24/12/2008,18:30,20.8,,20.0
24/12/2008 19:00,24/12/2008,19:00,20.5,,20.0
24/12/2008 19:30,24/12/2008,19:30,20.1,,20.0
24/12/2008 20:00,24/12/2008,20:00,19.9,,20.0
24/12/2008 20:30,24/12/2008,20:30,19.7,,20.0
24/12/2008 21:00,24/12/2008,21:00,19.4,,20.0
24/12/2008 21:30,24/12/2008,21:30,19.1,,20.0
24/12/2008 22:00,24/12/2008,22:00,19.0,,20.0
24/12/2008 22:30,24/12/2008,22:30,19.0,,20.0
24/12/2008 23:00,24/12/2008,23:00,18.9,,20.0
24/12/2008 23:30,24/12/2008,23:30,18.9,,20.0
25/12/2008 00:00,25/12/2008,00:00,18.6,,20.0
25/12/2008 00:30,25/12/2008,00:30,18.5,,20.0
25/12/2008 01:00,25/12/2008,01:00,18.2,,20.0
25/12/2008 01:30,25/12/2008,01:30,18.0,,20.0
25/12/2008 02:00,25/12/2008,02:00,17.8,,20.0
25/12/2008 02:30,25/12/2008,02:30,17.6,,20.0
25/12/2008 03:00,25/12/2008,03:00,17.3,,20.0
25/12/2008 03:30,25/12/2008,03:30,17.1,,20.0
25/12/2008 04:00,25/12/2008,04:00,17.0,,20.0
25/12/2008 04:30,25/12/2008,04:30,16.8,,20.0
25/12/2008 05:00,25/12/2008,05:00,17.0,,20.0
25/12/2008 05:30,25/12/2008,05:30,17.1,,20.0
25/12/2008 06:00,25/12/2008,06:00,17.1,,20.0
25/12/2008 06:30,25/12/2008,06:30,17.3,,19.9
25/12/2008 07:00,25/12/2008,07:00,17.6,,19.9
25/12/2008 07:30,25/12/2008,07:30,17.8,,19.9
25/12/2008 08:00,25/12/2008,08:00,18.3,,19.7
25/12/2008 08:30,25/12/2008,08:30,19.1,,19.7
25/12/2008 09:00,25/12/2008,09:00,20.2,,19.7
25/12/2008 09:30,25/12/2008,09:30,21.3,,19.7
25/12/2008 10:00,25/12/2008,10:00,22.4,,19.7
25/12/2008 10:30,25/12/2008,10:30,23.4,,19.7
25/12/2008 11:00,25/12/2008,11:00,24.4,,19.6
25/12/2008 11:30,25/12/2008,11:30,25.3,,19.6
25/12/2008 12:00,25/12/2008,12:00,26.1,,19.6
25/12/2008 12:30,25/12/2008,12:30,26.8,,19.6
25/12/2008 13:00,25/12/2008,13:00,27.5,,19.6
25/12/2008 13:30,25/12/2008,13:30,27.9,,19.6
25/12/2008 14:00,25/12/2008,14:00,28.2,,19.6
25/12/2008 14:30,25/12/2008,14:30,28.2,,19.6
25/12/2008 15:00,25/12/2008,15:00,28.2,,19.7
25/12/2008 15:30,25/12/2008,15:30,28.0,,19.7
25/12/2008 16:00,25/12/2008,16:00,27.0,,19.7
25/12/2008 16:30,25/12/2008,16:30,26.5,,19.7
25/12/2008 17:00,25/12/2008,17:00,26.3,,19.7
25/12/2008 17:30,25/12/2008,17:30,25.8,,19.9
25/12/2008 18:00,25/12/2008,18:00,25.1,,20.0
25/12/2008 18:30,25/12/2008,18:30,24.4,,20.0
25/12/2008 19:00,25/12/2008,19:00,23.8,,20.0
25/12/2008 19:30,25/12/2008,19:30,23.2,,20.1
25/12/2008 20:00,25/12/2008,20:00,22.7,,20.2
25/12/2008 20:30,25/12/2008,20:30,22.2,,20.2
25/12/2008 21:00,25/12/2008,21:00,21.8,,20.2
25/12/2008 21:30,25/12/2008,21:30,21.4,,20.4
25/12/2008 22:00,25/12/2008,22:00,21.1,,20.5
25/12/2008 22:30,25/12/2008,22:30,20.8,,20.5
25/12/2008 23:00,25/12/2008,23:00,20.5,,20.5
25/12/2008 23:30,25/12/2008,23:30,20.2,,20.5
26/12/2008 00:00,26/12/2008,00:00,20.0,,20.5
26/12/2008 00:30,26/12/2008,00:30,19.9,,20.7
26/12/2008 01:00,26/12/2008,01:00,19.7,,20.7
26/12/2008 01:30,26/12/2008,01:30,19.4,,20.7
26/12/2008 02:00,26/12/2008,02:00,19.1,,20.7
26/12/2008 02:30,26/12/2008,02:30,19.0,,20.7
26/12/2008 03:00,26/12/2008,03:00,18.9,,20.8
26/12/2008 03:30,26/12/2008,03:30,18.9,,20.7
26/12/2008 04:00,26/12/2008,04:00,18.6,,20.7
26/12/2008 04:30,26/12/2008,04:30,18.6,,20.7
26/12/2008 05:00,26/12/2008,05:00,18.6,,20.7
26/12/2008 05:30,26/12/2008,05:30,18.4,,20.7
26/12/2008 06:00,26/12/2008,06:00,18.3,,20.7
26/12/2008 06:30,26/12/2008,06:30,18.6,,20.7
26/12/2008 07:00,26/12/2008,07:00,18.9,,20.5
26/12/2008 07:30,26/12/2008,07:30,19.1,,20.5
26/12/2008 08:00,26/12/2008,08:00,19.4,,20.5
26/12/2008 08:30,26/12/2008,08:30,20.0,,20.5
26/12/2008 09:00,26/12/2008,09:00,21.0,,20.5
26/12/2008 09:30,26/12/2008,09:30,22.1,,20.5
26/12/2008 10:00,26/12/2008,10:00,23.2,,20.5
26/12/2008 10:30,26/12/2008,10:30,24.4,,20.4
26/12/2008 11:00,26/12/2008,11:00,25.4,,20.4
26/12/2008 11:30,26/12/2008,11:30,26.1,,20.4
26/12/2008 12:00,26/12/2008,12:00,26.8,,20.4
26/12/2008 12:30,26/12/2008,12:30,27.5,,20.2
26/12/2008 13:00,26/12/2008,13:00,27.5,,20.2
26/12/2008 13:30,26/12/2008,13:30,27.9,,20.2
26/12/2008 14:00,26/12/2008,14:00,27.9,,20.3
26/12/2008 14:30,26/12/2008,14:30,27.9,,20.4
26/12/2008 15:00,26/12/2008,15:00,27.9,,20.4
26/12/2008 15:30,26/12/2008,15:30,27.5,,20.5
26/12/2008 16:00,26/12/2008,16:00,26.4,,20.5
26/12/2008 16:30,26/12/2008,16:30,26.1,,20.5
26/12/2008 17:00,26/12/2008,17:00,26.1,,20.5
26/12/2008 17:30,26/12/2008,17:30,25.8,,20.5
26/12/2008 18:00,26/12/2008,18:00,25.3,,20.7
26/12/2008 18:30,26/12/2008,18:30,24.8,,20.8
26/12/2008 19:00,26/12/2008,19:00,24.3,,20.8
26/12/2008 19:30,26/12/2008,19:30,23.8,,20.8
26/12/2008 20:00,26/12/2008,20:00,23.4,,20.8
26/12/2008 20:30,26/12/2008,20:30,22.9,,21.0
26/12/2008 21:00,26/12/2008,21:00,22.6,,21.0
26/12/2008 21:30,26/12/2008,21:30,22.3,,21.1
26/12/2008 22:00,26/12/2008,22:00,21.9,,21.1
26/12/2008 22:30,26/12/2008,22:30,21.5,,21.1
26/12/2008 23:00,26/12/2008,23:00,21.1,,21.1
26/12/2008 23:30,26/12/2008,23:30,21.0,,21.1
27/12/2008 00:00,27/12/2008,00:00,20.8,,21.3
27/12/2008 00:30,27/12/2008,00:30,20.5,,21.3
27/12/2008 01:00,27/12/2008,01:00,20.4,,21.3
27/12/2008 01:30,27/12/2008,01:30,20.2,,21.3
27/12/2008 02:00,27/12/2008,02:00,20.1,,21.4
27/12/2008 02:30,27/12/2008,02:30,20.0,,21.4
27/12/2008 03:00,27/12/2008,03:00,19.7,,21.4
27/12/2008 03:30,27/12/2008,03:30,19.6,,21.4
27/12/2008 04:00,27/12/2008,04:00,19.4,,21.3
27/12/2008 04:30,27/12/2008,04:30,19.2,,21.3
27/12/2008 05:00,27/12/2008,05:00,19.1,,21.3
27/12/2008 05:30,27/12/2008,05:30,19.1,,21.3
27/12/2008 06:00,27/12/2008,06:00,19.1,,21.3
27/12/2008 06:30,27/12/2008,06:30,19.1,,21.1
27/12/2008 07:00,27/12/2008,07:00,19.7,,21.1
27/12/2008 07:30,27/12/2008,07:30,20.1,,21.1
27/12/2008 08:00,27/12/2008,08:00,20.8,,21.1
27/12/2008 08:30,27/12/2008,08:30,21.4,,21.1
27/12/2008 09:00,27/12/2008,09:00,22.3,,21.1
27/12/2008 09:30,27/12/2008,09:30,23.3,,21.1
27/12/2008 10:00,27/12/2008,10:00,24.0,,21.1
27/12/2008 10:30,27/12/2008,10:30,24.8,,21.0
27/12/2008 11:00,27/12/2008,11:00,25.1,,21.0
27/12/2008 11:30,27/12/2008,11:30,24.4,,20.8
27/12/2008 12:00,27/12/2008,12:00,23.9,,20.8
27/12/2008 12:30,27/12/2008,12:30,22.8,,20.8
27/12/2008 13:00,27/12/2008,13:00,22.8,,20.8
27/12/2008 13:30,27/12/2008,13:30,23.5,,20.8
27/12/2008 14:00,27/12/2008,14:00,23.8,,20.8
27/12/2008 14:30,27/12/2008,14:30,24.1,,20.8
27/12/2008 15:00,27/12/2008,15:00,23.8,,20.8
27/12/2008 15:30,27/12/2008,15:30,22.4,,21.0
27/12/2008 16:00,27/12/2008,16:00,21.4,,21.0
27/12/2008 16:30,27/12/2008,16:30,21.1,,21.0
27/12/2008 17:00,27/12/2008,17:00,20.8,,21.1
27/12/2008 17:30,27/12/2008,17:30,20.8,,21.1
27/12/2008 18:00,27/12/2008,18:00,20.7,,21.1
27/12/2008 18:30,27/12/2008,18:30,20.5,,21.1
27/12/2008 19:00,27/12/2008,19:00,20.5,,21.1
27/12/2008 19:30,27/12/2008,19:30,20.5,,21.1
27/12/2008 20:00,27/12/2008,20:00,20.2,,21.1
27/12/2008 20:30,27/12/2008,20:30,20.2,,21.1
27/12/2008 21:00,27/12/2008,21:00,20.0,,21.1
27/12/2008 21:30,27/12/2008,21:30,20.0,,21.1
27/12/2008 22:00,27/12/2008,22:00,19.9,,21.1
27/12/2008 22:30,27/12/2008,22:30,19.7,,21.1
27/12/2008 23:00,27/12/2008,23:00,19.7,,21.1
27/12/2008 23:30,27/12/2008,23:30,19.4,,21.1
28/12/2008 00:00,28/12/2008,00:00,19.3,,21.1
28/12/2008 00:30,28/12/2008,00:30,19.1,,21.1
28/12/2008 01:00,28/12/2008,01:00,19.0,,21.0
28/12/2008 01:30,28/12/2008,01:30,18.9,,21.0
28/12/2008 02:00,28/12/2008,02:00,18.7,,21.0
28/12/2008 02:30,28/12/2008,02:30,18.6,,21.0
28/12/2008 03:00,28/12/2008,03:00,18.5,,20.8
28/12/2008 03:30,28/12/2008,03:30,18.3,,20.8
28/12/2008 04:00,28/12/2008,04:00,18.2,,20.8
28/12/2008 04:30,28/12/2008,04:30,18.1,,20.8
28/12/2008 05:00,28/12/2008,05:00,18.1,,20.8
28/12/2008 05:30,28/12/2008,05:30,18.0,,20.8
28/12/2008 06:00,28/12/2008,06:00,18.1,,20.8
28/12/2008 06:30,28/12/2008,06:30,18.1,,20.8
28/12/2008 07:00,28/12/2008,07:00,18.5,,20.7
28/12/2008 07:30,28/12/2008,07:30,19.1,,20.7
28/12/2008 08:00,28/12/2008,08:00,19.9,,20.5
28/12/2008 08:30,28/12/2008,08:30,20.5,,20.5
28/12/2008 09:00,28/12/2008,09:00,21.0,,20.5
28/12/2008 09:30,28/12/2008,09:30,21.4,,20.5
28/12/2008 10:00,28/12/2008,10:00,22.5,,20.5
28/12/2008 10:30,28/12/2008,10:30,23.3,,20.5
28/12/2008 11:00,28/12/2008,11:00,24.2,,20.4
28/12/2008 11:30,28/12/2008,11:30,25.1,,20.4
28/12/2008 12:00,28/12/2008,12:00,25.8,,20.4
28/12/2008 12:30,28/12/2008,12:30,26.2,,20.4
28/12/2008 13:00,28/12/2008,13:00,26.8,,20.4
28/12/2008 13:30,28/12/2008,13:30,27.1,,20.4
28/12/2008 14:00,28/12/2008,14:00,27.1,,20.4
28/12/2008 14:30,28/12/2008,14:30,27.1,,20.4
28/12/2008 15:00,28/12/2008,15:00,27.0,,20.4
28/12/2008 15:30,28/12/2008,15:30,26.7,,20.4
28/12/2008 16:00,28/12/2008,16:00,26.0,,20.4
28/12/2008 16:30,28/12/2008,16:30,25.4,,20.5
28/12/2008 17:00,28/12/2008,17:00,25.3,,20.5
28/12/2008 17:30,28/12/2008,17:30,25.0,,20.5
28/12/2008 18:00,28/12/2008,18:00,24.4,,20.5
28/12/2008 18:30,28/12/2008,18:30,24.0,,20.5
28/12/2008 19:00,28/12/2008,19:00,23.5,,20.7
28/12/2008 19:30,28/12/2008,19:30,23.0,,20.7
28/12/2008 20:00,28/12/2008,20:00,22.6,,20.8
28/12/2008 20:30,28/12/2008,20:30,22.2,,20.8
28/12/2008 21:00,28/12/2008,21:00,21.9,,20.8
28/12/2008 21:30,28/12/2008,21:30,21.4,,20.8
28/12/2008 22:00,28/12/2008,22:00,21.1,,20.8
28/12/2008 22:30,28/12/2008,22:30,20.8,,21.0
28/12/2008 23:00,28/12/2008,23:00,20.5,,21.0
28/12/2008 23:30,28/12/2008,23:30,20.2,,21.0
29/12/2008 00:00,29/12/2008,00:00,20.0,,21.1
29/12/2008 00:30,29/12/2008,00:30,19.7,,21.1
29/12/2008 01:00,29/12/2008,01:00,19.4,,21.1
29/12/2008 01:30,29/12/2008,01:30,19.1,,21.1
29/12/2008 02:00,29/12/2008,02:00,19.0,,21.1
29/12/2008 02:30,29/12/2008,02:30,18.9,,21.1
29/12/2008 03:00,29/12/2008,03:00,18.6,,21.1
29/12/2008 03:30,29/12/2008,03:30,18.3,,21.1
29/12/2008 04:00,29/12/2008,04:00,18.2,,21.1
29/12/2008 04:30,29/12/2008,04:30,18.1,,21.1
29/12/2008 05:00,29/12/2008,05:00,17.8,,21.1
29/12/2008 05:30,29/12/2008,05:30,17.7,,21.0
29/12/2008 06:00,29/12/2008,06:00,17.6,,21.0
29/12/2008 06:30,29/12/2008,06:30,17.8,,21.0
29/12/2008 07:00,29/12/2008,07:00,18.2,,20.8
29/12/2008 07:30,29/12/2008,07:30,18.6,,20.8
29/12/2008 08:00,29/12/2008,08:00,19.1,,20.8
29/12/2008 08:30,29/12/2008,08:30,19.8,,20.8
29/12/2008 09:00,29/12/2008,09:00,20.8,,20.8
29/12/2008 09:30,29/12/2008,09:30,21.8,,20.8
29/12/2008 10:00,29/12/2008,10:00,22.7,,20.7
29/12/2008 10:30,29/12/2008,10:30,23.5,,20.7
29/12/2008 11:00,29/12/2008,11:00,24.1,,20.5
29/12/2008 11:30,29/12/2008,11:30,24.6,,20.5
29/12/2008 12:00,29/12/2008,12:00,24.8,,20.5
29/12/2008 12:30,29/12/2008,12:30,24.8,,20.5
29/12/2008 13:00,29/12/2008,13:00,25.0,,20.5
29/12/2008 13:30,29/12/2008,13:30,25.1,,20.5
29/12/2008 14:00,29/12/2008,14:00,25.1,,20.5
29/12/2008 14:30,29/12/2008,14:30,25.1,,20.5
29/12/2008 15:00,29/12/2008,15:00,25.3,,20.5
29/12/2008 15:30,29/12/2008,15:30,25.3,,20.5
29/12/2008 16:00,29/12/2008,16:00,24.5,,20.5
29/12/2008 16:30,29/12/2008,16:30,24.3,,20.5
29/12/2008 17:00,29/12/2008,17:00,24.0,,20.5
29/12/2008 17:30,29/12/2008,17:30,23.7,,20.6
29/12/2008 18:00,29/12/2008,18:00,23.2,,20.7
29/12/2008 18:30,29/12/2008,18:30,22.7,,20.7
29/12/2008 19:00,29/12/2008,19:00,22.3,,20.8
29/12/2008 19:30,29/12/2008,19:30,21.7,,20.8
29/12/2008 20:00,29/12/2008,20:00,21.1,,20.8
29/12/2008 20:30,29/12/2008,20:30,20.7,,20.8
29/12/2008 21:00,29/12/2008,21:00,20.2,,20.8
29/12/2008 21:30,29/12/2008,21:30,20.0,,20.8
29/12/2008 22:00,29/12/2008,22:00,19.7,,20.8
29/12/2008 22:30,29/12/2008,22:30,19.4,,21.0
29/12/2008 23:00,29/12/2008,23:00,19.4,,21.0
29/12/2008 23:30,29/12/2008,23:30,19.3,,21.0
30/12/2008 00:00,30/12/2008,00:00,19.1,,21.0
30/12/2008 00:30,30/12/2008,00:30,19.1,,21.0
30/12/2008 01:00,30/12/2008,01:00,19.1,,21.0
30/12/2008 01:30,30/12/2008,01:30,19.0,,21.0
30/12/2008 02:00,30/12/2008,02:00,19.0,,21.0
30/12/2008 02:30,30/12/2008,02:30,18.9,,21.0
30/12/2008 03:00,30/12/2008,03:00,18.6,,21.0
30/12/2008 03:30,30/12/2008,03:30,18.5,,20.8
30/12/2008 04:00,30/12/2008,04:00,18.2,,20.8
30/12/2008 04:30,30/12/2008,04:30,18.1,,20.8
30/12/2008 05:00,30/12/2008,05:00,17.8,,20.8
30/12/2008 05:30,30/12/2008,05:30,17.7,,20.8
30/12/2008 06:00,30/12/2008,06:00,17.6,,20.8
30/12/2008 06:30,30/12/2008,06:30,17.8,,20.8
30/12/2008 07:00,30/12/2008,07:00,18.1,,20.8
30/12/2008 07:30,30/12/2008,07:30,18.6,,20.7
30/12/2008 08:00,30/12/2008,08:00,19.4,,20.7
30/12/2008 08:30,30/12/2008,08:30,20.0,,20.7
30/12/2008 09:00,30/12/2008,09:00,20.5,,20.5
30/12/2008 09:30,30/12/2008,09:30,20.8,,20.5
30/12/2008 10:00,30/12/2008,10:00,21.1,,20.5
30/12/2008 10:30,30/12/2008,10:30,20.7,,20.5
30/12/2008 11:00,30/12/2008,11:00,20.4,,20.5
30/12/2008 11:30,30/12/2008,11:30,21.1,,20.5
30/12/2008 12:00,30/12/2008,12:00,21.4,,20.5
30/12/2008 12:30,30/12/2008,12:30,21.1,,20.4
30/12/2008 13:00,30/12/2008,13:00,20.7,,20.4
30/12/2008 13:30,30/12/2008,13:30,20.5,,20.4
30/12/2008 14:00,30/12/2008,14:00,20.5,,20.4
30/12/2008 14:30,30/12/2008,14:30,20.5,,20.4
30/12/2008 15:00,30/12/2008,15:00,20.8,,20.2
30/12/2008 15:30,30/12/2008,15:30,21.1,,20.2
30/12/2008 16:00,30/12/2008,16:00,21.0,,20.2
30/12/2008 16:30,30/12/2008,16:30,20.8,,20.2
30/12/2008 17:00,30/12/2008,17:00,20.8,,20.2
30/12/2008 17:30,30/12/2008,17:30,20.7,,20.2
30/12/2008 18:00,30/12/2008,18:00,20.2,,20.2
30/12/2008 18:30,30/12/2008,18:30,20.0,,20.2
30/12/2008 19:00,30/12/2008,19:00,19.7,,20.2
30/12/2008 19:30,30/12/2008,19:30,19.3,,20.2
30/12/2008 20:00,30/12/2008,20:00,19.0,,20.2
30/12/2008 20:30,30/12/2008,20:30,18.9,,20.2
30/12/2008 21:00,30/12/2008,21:00,18.6,,20.2
30/12/2008 21:30,30/12/2008,21:30,18.3,,20.2
30/12/2008 22:00,30/12/2008,22:00,18.2,,20.2
30/12/2008 22:30,30/12/2008,22:30,18.1,,20.2
30/12/2008 23:00,30/12/2008,23:00,17.8,,20.2
30/12/2008 23:30,30/12/2008,23:30,17.6,,20.2
31/12/2008 00:00,31/12/2008,00:00,17.5,,20.2
31/12/2008 00:30,31/12/2008,00:30,17.3,,20.2
31/12/2008 01:00,31/12/2008,01:00,17.1,,20.2
31/12/2008 01:30,31/12/2008,01:30,17.0,,20.2
31/12/2008 02:00,31/12/2008,02:00,16.8,,20.2
31/12/2008 02:30,31/12/2008,02:30,16.7,,20.2
31/12/2008 03:00,31/12/2008,03:00,16.5,,20.2
31/12/2008 03:30,31/12/2008,03:30,16.3,,20.1
31/12/2008 04:00,31/12/2008,04:00,16.1,,20.1
31/12/2008 04:30,31/12/2008,04:30,16.0,,20.1
31/12/2008 05:00,31/12/2008,05:00,15.8,,20.1
31/12/2008 05:30,31/12/2008,05:30,15.7,,20.0
31/12/2008 06:00,31/12/2008,06:00,15.6,,20.0
31/12/2008 06:30,31/12/2008,06:30,15.8,,20.0
31/12/2008 07:00,31/12/2008,07:00,16.1,,20.0
31/12/2008 07:30,31/12/2008,07:30,16.7,,20.0
31/12/2008 08:00,31/12/2008,08:00,17.3,,19.9
31/12/2008 08:30,31/12/2008,08:30,18.1,,19.9
31/12/2008 09:00,31/12/2008,09:00,18.6,,19.7
31/12/2008 09:30,31/12/2008,09:30,19.3,,19.7
31/12/2008 10:00,31/12/2008,10:00,20.0,,19.7
31/12/2008 10:30,31/12/2008,10:30,21.0,,19.7
31/12/2008 11:00,31/12/2008,11:00,21.8,,19.7
31/12/2008 11:30,31/12/2008,11:30,22.6,,19.7
31/12/2008 12:00,31/12/2008,12:00,23.2,,19.6
31/12/2008 12:30,31/12/2008,12:30,23.8,,19.6
31/12/2008 13:00,31/12/2008,13:00,24.3,,19.6
31/12/2008 13:30,31/12/2008,13:30,24.7,,19.6
31/12/2008 14:00,31/12/2008,14:00,25.1,,19.4
31/12/2008 14:30,31/12/2008,14:30,25.1,,19.4
31/12/2008 15:00,31/12/2008,15:00,25.1,,19.4
31/12/2008 15:30,31/12/2008,15:30,25.1,,19.6
31/12/2008 16:00,31/12/2008,16:00,24.2,,19.6
31/12/2008 16:30,31/12/2008,16:30,23.5,,19.6
31/12/2008 17:00,31/12/2008,17:00,23.4,,19.6
31/12/2008 17:30,31/12/2008,17:30,23.1,,19.7
31/12/2008 18:00,31/12/2008,18:00,22.6,,19.7
